id,county,facility_name,facility_address,facility_city,facility_state,facility_zip,is_private,in_urban_area,holds_greater_than_72_hours,holds_less_than_1_yr,felonies_greater_than_1_yr,hold_less_than_72_hours,facility_gender,num_inmates_rated_for
8317,Sussex County,Sussex County - Keogh Dwyer Correctional Facility,41 High Street,Newton,NJ,07860,0,1,1,0,0,0,3,170
8457,Duplin County,Duplin County Jail,208 Duplin Street,Kenansville,NC,28349,0,0,1,0,0,1,3,97
8458,"Durham County, Orange County, Wake County",Durham County Detention Center,219 Mangum Street,Durham,NC,27701,0,1,1,1,0,1,3,736
8318,Union County,Union County Jail,15 Elizabethtown Plaza,Elizabeth,NJ,07207,0,1,-9,-9,-9,-9,-9,995
8461,Forsyth County,Forsyth County Jail,201 North Church Street,Winston Salem,NC,27101,0,1,1,1,0,0,3,1016
8319,Warren County,Warren County Correctional Center,175 County Route 519 South,Belvidere,NJ,07823,0,1,1,1,0,0,3,180
8462,Franklin County,Franklin County Detention Center,285 T. Kemp Road,Louisburg,NC,27549,0,0,1,0,0,0,3,172
8320,Bernalillo County,Bernalillo County Metropolitan Detention Center,100 Deputy Dean Miera Drive SW,Albuquerque,NM,87151,0,1,1,1,0,1,3,2226
8463,Gaston County,Gaston County Jail/Annex,425 North Marietta Street,Gastonia,NC,28052,0,1,1,1,0,0,3,526
8321,Catron County,Catron County Detention Center,100 Main Street,Reserve,NM,87830,0,0,1,1,0,1,3,10
8465,Graham County,Graham County Jail,11 Court Street,Robbinsville,NC,28771,0,0,1,0,0,0,1,8
8322,Chaves County,Chaves County Detention Center,3701 S Atkinson Avenue,Roswell,NM,88203,0,0,1,1,0,0,3,400
8466,Granville County,Granville County Jail,143 Williamsboro Street,Oxford,NC,27565,0,0,1,1,0,0,3,87
8323,Colfax County,Vigil-Maldonado Detention Center,444 E Hereford Avenue,Raton,NM,87740,0,0,1,1,0,1,3,58
8467,Greene County,Greene County Jail,301 N Greene Street,Snow Hill,NC,28580,0,0,1,1,1,1,3,65
8324,Curry County,Curry County Adult Detention Center,801 Mitchell Street,Clovis,NM,88101,0,0,1,1,0,0,3,265
8326,Dona Ana County,Dona Ana County Detention Center,1850 Copper Loop,Las Cruces,NM,88005,0,1,1,1,0,0,3,846
8698,Love County,Love County Jail,408 West Chickasaw Street,Marietta,OK,73448,0,0,1,1,0,1,3,32
8327,Eddy County,Eddy County Detention Center,201 N Main Street,Carlsbad,NM,88220,0,0,1,1,0,1,3,401
8699,"Cleveland County, McClain County",McClain County Jail,121 North 2nd Street,Purcell,OK,73080,0,0,1,0,0,0,3,56
8328,Grant County,Grant County Detention Center,320 Ridge Road,Silver City,NM,88061,0,0,1,1,0,1,3,95
8700,McCurtain County,McCurtain County Jail,200 North Central Avenue,Idabel,OK,74745,0,0,1,1,1,0,3,162
8331,Lea County,Lea County Detention Center,1401 S Commercial Street,Lovington,NM,88260,0,1,1,1,0,0,3,400
8468,Guilford County,Guilford County High Point Detention Facility,507 E Green Drive,High Point,NC,27261,0,1,1,1,0,1,3,274
8701,McIntosh County,McIntosh County Jail,1425 Industrial Drive,Eufaula,OK,74432,0,0,1,1,1,0,3,143
8332,Los Alamos County,Los Alamos County Detention Center,2500 Trinity Drive,Los Alamos,NM,87544,0,0,1,1,0,0,3,32
8469,Guilford County,Guilford County Jail,201 South Edgeworth Street,Greensboro,NC,27401,0,1,1,1,0,1,3,880
8702,Major County,Major County Jail,500 E Broadway,Fairview,OK,73737,0,0,1,1,0,1,3,5
8471,Halifax County,Halifax County Jail,355 Ferrell Lane,Halifax,NC,27839,0,0,1,0,0,1,3,67
8703,Marshall County,Marshall County Jail,207 N 4th Street,Madill,OK,73446,0,0,1,1,0,0,3,110
8472,Harnett County,Harnett County Jail,175 Bain Street,Lillington,NC,27546,0,1,1,0,0,0,3,324
8333,Luna County,Luna County Detention Center,"1700 4th Street Northeast, Suite A",Deming,NM,88030,0,0,1,1,0,1,3,586
8334,McKinley County,McKinley County Adult Detention Center,255 S Boardman Drive,Gallup,NM,87301,0,0,1,0,0,0,3,322
8473,Haywood County,Haywood County Jail,1620 Brown Avenue,Waynesville,NC,28786,0,0,1,1,0,1,3,149
8335,Otero County,Otero County Detention Center,1958 Dr. Martin Luther King Jr. Drive,Alamogordo,NM,88310,0,0,1,1,0,1,3,208
8336,Quay County,Quay County Detention Center,223 W High Street,Tucumcari,NM,88401,0,0,1,1,0,1,3,45
8474,Henderson County,Henderson County Jail,"375 1st Avenue, East",Hendersonville,NC,28792,0,1,1,1,0,1,3,222
8338,Roosevelt County,Roosevelt County Detention Center,1700 N Boston Avenue,Portales,NM,88130,0,0,1,1,1,1,3,140
8475,Hertford County,Hertford County Jail,701 N Taylor Street,Winton,NC,27986,0,0,1,1,0,-9,3,72
8339,Sandoval County,Sandoval County Detention Center,1100 Montoya Road,Bernalillo,NM,87004,0,1,0,1,0,0,3,511
8476,Hoke County,Hoke County Jail,125 East Edinborough Avenue,Raeford,NC,28376,0,0,1,1,0,1,3,221
8340,San Juan County,San Juan County Adult Detention Center,871 Andrea Drive,Farmington,NM,87410,0,1,1,1,0,1,3,1094
8704,Mayes County,Mayes County Jail,34 N Adair Street,Pryor,OK,74361,0,0,1,1,1,0,3,150
8341,San Miguel County,San Miguel County Detention Center,26 New Mexico 283,Las Vegas,NM,87701,0,0,1,1,0,1,3,154
8705,Murray County,Murray County Jail,700 West 10th Street,Sulphur,OK,73086,0,0,1,1,0,0,3,34
8706,Muskogee County,Muskogee County/City Detention Center,122 S 3rd Street,Muskogee,OK,74401,0,0,1,1,1,1,3,280
8343,Socorro County,Socorro County Detention Center,200 Church Street,Socorro,NM,87801,0,0,1,1,0,1,3,97
8707,Noble County,Noble County Jail,721 Cedar Street,Perry,OK,73077,0,0,1,1,1,0,3,47
8708,Nowata County,Nowata County Jail,229 North Maple Street,Nowata,OK,74048,0,0,1,1,1,0,3,67
8710,"Canadian County, Cleveland County, Oklahoma County, Pottawatomie County",Oklahoma County Jail,201 N Shartel Avenue,Oklahoma City,OK,73102,0,1,1,1,0,1,3,2890
8711,Okmulgee County,John A. Martin Criminal Justice Center,315 W 8th Street,Okmulgee,OK,74447,0,0,1,1,0,0,3,228
8712,Osage County,Osage County Jail,900 St. Paul Avenue,Pawhuska,OK,74056,0,0,1,1,0,1,3,168
8714,Pawnee County,Pawnee County Jail,500 Harrison,Pawnee,OK,74058,0,0,1,1,0,0,3,95
8715,Payne County,Payne County Jail,"606 S Husband Street, Room 106",Stillwater,OK,74074,0,1,1,0,0,0,3,404
8477,Iredell County,Iredell County Jail,221 E Water Street,Statesville,NC,28677,0,1,1,1,1,1,3,277
8716,Pittsburg County,Pittsburg County Criminal Justice Center,1210 N West Street,McAlester,OK,74501,0,0,1,1,0,1,3,214
8717,Pontotoc County,Pontotoc County Justice Center,1814 North Broadway,Ada,OK,74820,0,0,1,1,1,1,3,208
8479,Jackson County,Jackson County Detention Center,399 Grindstaff Cove Road,Sylva,NC,28779,0,0,1,1,1,1,3,45
8718,Pottawatomie County,Pottawatomie County Public Safety Center Trust,14209 Highway 177,Shawnee,OK,47804,0,0,1,1,0,0,3,366
8482,Lee County,Lee County Jail,1401 Elm Street,Sanford,NC,27331,0,0,1,1,0,0,3,117
8344,Eddy County,Artesia City Jail,"3300 W Main Street, Suite E",Artesia,NM,88210,0,0,1,0,0,1,3,3
8719,Pushmataha County,Pushmataha County Jail,207 Southwest 3rd Street,Antlers,OK,74523,0,0,1,1,0,1,3,74
8483,Lenoir County,W.E. Billy Smith Detention Center,130 S Queen Street,Kinston,NC,28501,0,0,1,0,0,0,3,209
8720,Roger Mills County,Roger Mills County Jail,"500 Broadway Street, Courthouse Square",Cheyenne,OK,73628,0,0,1,1,1,1,3,28
8484,Lincoln County,Lincoln County Jail,700 John Howell Memorial Drive,Lincolnton,NC,28092,0,0,1,1,-9,-9,3,159
8721,Rogers County,Rogers County Jail,201 S Cherokee Avenue,Claremore,OK,74017,0,0,1,1,0,0,3,231
8485,McDowell County,McDowell County Jail,593 Spaulding Road,Marion,NC,28752,0,0,1,0,0,1,3,171
8723,Sequoyah County,Sequoyah County Jail,119 B South Oak Street,Sallisaw,OK,74955,0,0,1,1,0,0,3,114
8486,Macon County,Macon County Jail,1820 Lakeside Drive,Franklin,NC,28734,0,0,1,1,0,0,3,75
8724,Stephens County,Stephens County Jail,"101 South 11th Street, Room 104",Duncan,OK,73533,0,0,1,1,1,0,3,164
8487,Madison County,Madison County Detention Facility,348 Medical Park Drive,Marshall,NC,28753,0,0,1,1,1,1,3,76
8725,Texas County,Texas County Detention Center,1102 South Ellison Street,Guymon,OK,73942,0,0,1,1,0,0,3,102
8488,Bertie County,Bertie-Martin Regional Jail,230 County Farm Road,Windsor,NC,27983,0,0,1,1,0,0,3,90
8726,Tillman County,Tillman County Jail and Annex,1200 S Main Street,Frederick,OK,73542,0,0,1,0,0,0,3,87
8489,Mecklenburg County,Mecklenburg County Jail North,5235 Spector Drive,Charlotte,NC,28269,0,1,1,1,1,1,3,721
8728,Wagoner County,Wagoner County Jail,307 E Cherokee Street,Wagoner,OK,74467,0,0,1,0,0,0,3,150
8492,Mecklenburg County,Mecklenburg County Jail Central,801 East 4th Street,Charlotte,NC,28202,0,1,1,1,1,1,3,1792
8493,Montgomery County,Montgomery County Jail,206 Glen Road,Troy,NC,27371,0,0,1,1,0,1,3,106
8494,Moore County,Moore County Detention Center,302 South McNeill Street,Carthage,NC,28327,0,0,1,1,0,0,3,216
8495,Nash County,Nash County Jail,222 West Washington Street,Nashville,NC,27856,0,1,1,0,0,1,3,276
8496,New Hanover County,New Hanover County Sheriffs Office Detention Facility,3950 Juvenile Center Road,Castle Hayne,NC,28429,0,1,1,1,0,0,3,672
8498,Onslow County,Onslow County Detention Center,717 Court Street,Jacksonville,NC,28540,0,1,1,1,1,1,3,528
8499,Orange County,Orange County Jail,125 Court Street,Hillsborough,NC,27278,0,1,1,1,1,1,3,129
8500,Pamlico County,Pamlico County Detention Facility,200 Main Street,Bayboro,NC,28515,0,0,1,1,0,1,3,109
8501,"Camden County, Pasquotank County",Albemarle District Jail,210 Executive Drive,Elizabeth City,NC,27909,0,0,1,0,0,0,3,248
8502,Pender County,Pender County Jail,104 N Walker Street,Burgaw,NC,28425,0,0,1,0,0,0,3,51
8503,Person County,Person County Jail,120 Court Street,Roxboro,NC,27573,0,0,1,1,0,1,3,136
8345,Lea County,Hobbs City Detention Center,301 N Dalmont Street,Hobbs,NM,88240,0,1,1,1,0,1,3,70
8504,Pitt County,Pitt County Detention Center,124 New Hope Road,Greenville,NC,27834,0,1,1,0,0,0,3,475
8506,Randolph County,Randolph County Jail,790 New Century Drive,Asheboro,NC,27205,0,1,1,1,0,1,3,272
8346,Lea County,Jal City Jail,3421 State Highway 18,Jal,NM,88252,0,1,1,0,0,0,3,10
8347,Union County,Northeast New Mexico Detention Facility,185 Doctor Michael Jenkins Road,Clayton,NM,88415,1,0,1,1,0,1,3,28
8729,"Osage County, Washington County",Washington County Jail,611 SW Adams Boulevard,Bartlesville,OK,74003,0,0,1,1,0,0,3,260
8348,Lincoln County,Lincoln County Detention Center,511 Hangar Lane,Carrizozo,NM,88301,1,0,1,1,0,1,3,144
8349,Santa Fe County,Santa Fe County Adult Detention Facility,28 Camino Justicia,Santa Fe,NM,87508,0,1,1,1,0,1,3,612
8351,Valencia County,Valencia County Adult Detention Center,436 Courthouse Road,Los Lunas,NM,87031,0,1,0,1,0,1,3,172
8731,Woods County,Woods County Jail,407 Government Street,Alva,OK,73717,0,0,1,1,0,1,3,15
8352,Albany County,Albany County Correctional Facility,840 Albany Shaker Road,Albany,NY,12211,0,1,1,1,0,1,3,1043
8353,Allegany County,Allegany County Jail,4884 State Route 19 South,Belmont,NY,14813,0,0,0,1,0,0,3,164
8354,Broome County,Broome County Sheriffs Correctional Facility,155 Lt. Van Winkle Drive,Binghamton,NY,13905,0,1,0,1,0,0,3,600
8355,Cattaraugus County,Cattaraugus County Jail,301 Court Street,Little Valley,NY,14755,0,0,1,1,0,0,3,150
8732,Woodward County,Woodward County Jail,1600 Main Street,Woodward,OK,73801,0,0,1,1,0,0,3,142
8356,Cayuga County,Cayuga County Jail,7445 County House Road,Auburn,NY,13021,0,0,1,1,0,0,3,214
8733,Beckham County,Elk City Jail,422 E Third Street,Elk City,OK,73648,0,0,0,1,0,0,3,26
8357,Chautauqua County,Chautauqua County Jail,15 E Chautauqua Street,Mayville,NY,14757,0,1,1,1,0,1,3,303
8358,Chemung County,Chemung County Jail,211 William Street,Elmira,NY,14901,0,1,1,1,0,0,3,264
8507,Richmond County,Richmond County Jail,1 Court Street,Rockingham,NC,28379,0,0,1,1,0,1,3,72
8359,Chenango County,Chenango County Jail,279 County Route 46,Norwich,NY,13815,0,0,1,1,0,0,3,166
8734,Caddo County,Carnegie City Jail,13 North Broadway,Carnegie,OK,73015,0,0,1,0,0,0,3,25
8735,Comanche County,Lawton City Jail,#10 SW 4th Street,Lawton,OK,73501,0,1,0,1,0,0,3,70
8508,Robeson County,Robeson County Jail,122 Legend Road,Lumberton,NC,28358,0,1,1,0,0,1,3,362
8360,Clinton County,Clinton County Jail,25 McCarthy Drive,Plattsburgh,NY,12901,0,0,1,1,0,0,3,270
8509,Rockingham County,Rockingham County Jail,170 Highway 65,Reidsville,NC,23720,0,0,1,1,0,1,3,232
8361,Columbia County,Columbia County Jail,85 Industrial Tract,Hudson,NY,12534,0,0,1,1,0,0,3,135
8362,Cortland County,Cortland County Correctional Facility,54 Greenbush Street,Cortland,NY,13045,0,0,1,1,0,1,3,89
8363,Delaware County,Delaware County Jail,"280 Phoebe Lane, Suite 1",Delhi,NY,13753,0,0,1,1,0,0,3,121
8364,Dutchess County,Dutchess County Jail,150 N Hamilton Street,Poughkeepsie,NY,12601,0,1,1,1,0,0,3,471
8365,Erie County,Erie County Correctional Facility,11581 Walden Avenue,Alden,NY,14004,0,1,-9,-9,-9,-9,3,792
8366,Erie County,Erie County Holding Center,40 Delaware Avenue,Buffalo,NY,14202,0,1,-9,-9,-9,-9,3,638
8367,Niagara County,Essex County Jail,702 Stowersville Road,Lewis,NY,12950,0,0,1,1,0,0,3,134
8368,Franklin County,Franklin County Jail,45 Bare Hill Road,Malone,NY,12953,0,0,1,1,0,0,3,127
8369,Fulton County,Fulton County Jail,2710 State Highway 29,Johnstown,NY,12095,0,0,1,1,0,0,3,169
8370,Genesee County,Genesee County Jail,14 W Main Street,Batavia,NY,14021,0,0,1,1,0,1,1,97
8372,Hamilton County,Hamilton County Jail,102 County View Drive,Lake Pleasant,NY,12108,0,0,0,1,0,0,1,6
8373,Herkimer County,Herkimer County Correctional Facility,126 Court Street,Herkimer,NY,13350,0,0,1,1,0,0,3,19
8374,Jefferson County,Jefferson County Correctional Facility,753 Waterman Drive,Watertown,NY,13601,0,1,0,1,0,0,3,123
8375,Lewis County,Lewis County Jail,5252 Outer Stowe Street,Lowville,NY,13367,0,0,1,1,0,0,3,42
8737,"Custer County, Washita County",Clinton City Jail,401 Gary Boulevard,Clinton,OK,73601,0,0,1,1,0,0,3,25
8738,Custer County,Weatherford City Jail,201 SW Main Street,Weatherford,OK,73096,0,0,1,1,0,0,3,36
8739,Kay County,Ponca City Jail,200 E Oklahoma Avenue,Ponca City,OK,74601,0,0,0,1,0,1,3,30
8740,McCurtain County,Idabel City Jail,207 S Central Street,Idabel,OK,74745,0,0,1,1,0,1,3,18
8741,McIntosh County,Checotah City Jail,131 SW Main Street,Checotah,OK,74426,0,0,1,1,0,0,3,7
8742,Oklahoma County,Midwest City Jail,100 N Midwest Boulevard,Midwest City,OK,73110,0,1,1,0,0,0,3,65
8376,Livingston County,Livingston County Jail,4 Court Street,Geneseo,NY,14454,0,0,0,1,0,0,3,194
8746,Sequoyah County,Muldrow Jail Facility,100 South Main Street,Muldrow,OK,74948,0,0,1,1,0,0,3,18
8747,Sequoyah County,Roland City Jail,300 South Roland Road,Roland,OK,74954,0,0,1,1,0,0,3,16
8511,Rowan County,Rowan County Jail,115 W Liberty Street,Salisbury,NC,28144,0,1,1,1,0,1,3,210
8377,Madison County,Madison County Jail,"138 N Court Street, Building 7",Wampsville,NY,13163,0,0,1,1,0,0,3,126
8748,"Tulsa County, Wagoner County",Broken Arrow City Jail,2304 South First Place,Broken Arrow,OK,74012,0,1,1,1,0,0,3,32
8512,Rutherford County,Rutherford County Jail,198 North Washington Street,Rutherfordton,NC,28139,0,0,1,1,0,1,3,208
8749,"Osage County, Rogers County, Tulsa County, Wagoner County",David L. Moss Criminal Justice Center,300 N Denver Avenue,Tulsa,OK,74103,0,1,1,1,0,0,3,1970
8513,Sampson County,Sampson County Law Enforcement Center,112 Fontana Street,Clinton,NC,28328,0,0,1,1,0,1,3,242
8750,Baker County,Baker County Jail,3410 K Street,Baker City,OR,97814,0,0,1,1,0,0,3,45
8514,Scotland County,Scotland County Jail,212 Biggs Street,Laurinburg,NC,28352,0,0,1,1,0,1,3,109
8751,Benton County,Benton County Jail,180 Northwest 5th Street,Corvallis,OR,97330,0,1,1,1,0,0,3,40
8515,Stanly County,Stanly County Detention Center,126 South 3rd Street,Albemarle,NC,28001,0,0,1,0,1,0,3,131
8754,Clackamas County,Clackamas County Jail,2206 South Kaen Road,Oregon City,OR,97045,0,1,1,1,0,1,3,465
8756,Clatsop County,Clatsop County Corrections Facility,636 Duane Street,Astoria,OR,97103,0,0,1,1,0,0,3,64
8757,Columbia County,Columbia County Jail,901 Port Avenue,St. Helens,OR,97051,0,0,1,1,0,1,3,180
8758,Coos County,Coos County Jail,200 E 2nd Street,Coquille,OR,97423,0,0,0,1,0,1,3,250
8759,Crook County,Crook County Jail,400 NE 3rd Street,Prineville,OR,97754,0,0,1,1,0,0,1,16
8760,Curry County,Curry County Jail,29808 Colvin Street,Gold Beach,OR,97444,0,0,1,1,1,0,3,35
8378,Monroe County,Monroe County Jail,130 Plymouth Avenue South,Rochester,NY,14614,0,1,1,1,1,1,3,1668
8761,Deschutes County,Deschutes County Adult Jail,63333 W Highway 20,Bend,OR,97703,0,1,1,1,0,0,3,362
8516,Stokes County,Stokes County Jail,1013 Main Street,Danbury,NC,27016,0,0,1,1,0,1,3,156
8763,Douglas County,Douglas County Corrections,1036 SE Douglas Avenue,Roseburg,OR,97470,0,1,1,1,0,0,3,198
8517,Surry County,Surry County Jail,218 N Main Street,Dobson,NC,27017,0,0,1,1,0,0,3,125
8764,Grant County,Grant County Jail,205 S Humbolt Street,Canyon City,OR,97820,0,0,1,1,0,0,3,48
8518,Swain County,Swain County Jail,95 Brendle Street,Bryson City,NC,28713,0,0,1,1,0,0,3,78
8765,Harney County,Harney County Jail,485 N Court Avenue,Burns,OR,97720,0,0,1,1,0,0,3,22
8379,Montgomery County,Montgomery County Jail,200 Clark Drive,Fultonville,NY,12072,0,0,1,1,0,1,3,177
8519,Transylvania County,Transylvania County Jail,153 Public Safety Way,Brevard,NC,28712,0,0,1,1,0,1,3,114
8766,Jackson County,Jackson County Jail,787 W 8th Street,Medford,OR,97501,0,1,1,1,0,0,3,315
8380,Nassau County,Nassau County Correctional Center,100 Carman Avenue,East Meadow,NY,11554,0,1,1,1,1,1,3,1540
8767,Jefferson County,Jefferson County Jail,675 NW Cherry Lane,Madras,OR,97741,0,0,1,1,0,0,3,160
8520,Union County,Union County Jail,3344 Presson Road,Monroe,NC,28112,0,1,1,0,0,0,3,264
8381,Niagara County,Niagara County Correctional Facility,5526 Niagara Street Extension,Lockport,NY,14095,0,1,1,1,0,0,3,505
8768,Josephine County,Josephine County Adult Jail,1901 NE F Street,Grants Pass,OR,97526,0,0,1,1,0,1,3,183
8522,"Durham County, Wake County",Public Safety Center,330 S. Salisbury Street,Raleigh,NC,27602,0,1,1,1,0,1,1,480
8382,Oneida County,Oneida County Correctional Facility,6075 Judd Road,Oriskany,NY,13424,0,1,1,1,0,1,3,624
8769,Klamath County,Klamath County Jail,3201 Vandenburg Road,Klamath Falls,OR,97603,0,0,1,1,0,0,3,152
8524,"Durham County, Wake County",Wake County Detention Center,3301 Hammond Road,Raleigh,NC,27603,0,1,1,1,0,1,3,1094
8383,Onondaga County,Onondaga County Department of Corrections,6660 E Seneca Turnpike,Jamesville,NY,13078,0,1,1,1,1,0,3,367
8770,Lake County,Lake County Jail,513 Center Street,Lakeview,OR,97630,0,0,1,1,0,1,3,18
8525,Warren County,Warren County Jail,128 Rafters Lane,Warrenton,NC,27589,0,0,1,1,1,1,3,37
8384,Ontario County,Ontario County Jail,3045 County Complex Drive,Canandaigua,NY,14424,0,1,1,1,0,1,3,291
8772,Lane County,Lane County Adult Corrections Division,101 West 5th Avenue,Eugene,OR,97401,0,1,1,1,0,0,3,507
8526,Washington County,Washington County Detention Center,120 Adams Street,Plymouth,NC,27962,0,0,1,1,0,1,3,43
8385,Orange County,Orange County Jail,110 Wells Farm Road,Goshen,NY,10924,0,1,1,1,0,0,3,802
8527,Watauga County,Watauga County Jail,184 Hodges Gap Road,Boone,NC,28607,0,0,1,0,0,0,3,106
8386,Orleans County,Orleans County Jail,26 Platt Street,Albion,NY,14411,0,0,1,1,0,1,3,82
8528,Wayne County,Wayne County Jail,207 E Chestnut Street,Goldsboro,NC,27530,0,1,1,1,0,1,3,200
8773,Lincoln County,Lincoln County Jail,251 W Olive Street,Newport,OR,97365,0,0,1,1,0,0,3,161
8529,Wilkes County,Wilkes County Jail,502 Courthouse Drive,Wilkesboro,NC,28697,0,0,1,0,0,0,3,240
8387,Oswego County,Oswego County Correctional Facility,39 Churchill Road,Oswego,NY,13126,0,0,1,1,0,0,3,159
8531,Wilson County,Wilson County Jail,100 East Green Street,Wilson,NC,27894,0,0,1,0,0,0,3,250
8774,"Benton County, Linn County",Linn County Jail,1115 SE Jackson Street,Albany,OR,97322,0,1,0,1,0,0,3,231
8532,Yadkin County,Yadkin County Jail,205 East Cherry Street,Yadkinville,NC,27055,0,0,1,-9,-9,-9,3,101
8388,Otsego County,Otsego County Jail,172 County Highway 33 West,Cooperstown,NY,13326,0,0,1,1,0,0,3,100
8533,Yancey County,Yancey County Jail,4 East Main Street,Burnsville,NC,28714,0,0,1,1,0,0,3,43
8775,Malheur County,Malheur County Jail,"151 B Street, W",Vale,OR,97918,0,0,1,1,1,1,3,91
8534,Adams County,Adams County Jail,604 Adams Avenue,Hettinger,ND,58639,0,0,1,0,0,0,3,6
8389,Putnam County,Putnam County Correctional Facility,3 County Center,Carmel,NY,10512,0,1,1,1,0,0,3,128
8535,Barnes County,Barnes County Correctional Facility,"491 2nd Avenue, NW",Valley City,ND,58072,0,0,1,1,0,1,3,32
8776,"Marion County, Polk County",Marion County Jail,4000 Aumsville Highway Southeast,Salem,OR,97317,0,1,1,1,0,0,3,415
8536,Bottineau County,Bottineau County Jail,"314 West 5th Street, Suite 4",Bottineau,ND,58318,0,0,1,1,0,0,3,22
8390,Rensselaer County,Rensselaer County Jail,4000 Main Street,Troy,NY,12180,0,1,1,1,0,0,3,473
8538,Cass County,Cass County Jail,"450 34 Street, South",Fargo,ND,58103,0,1,1,1,0,1,3,348
8777,"Marion County, Polk County",Marion County Work Center,3950 Aumsville Highway Southeast,Salem,OR,97317,0,1,0,1,0,0,3,103
8539,Cavalier County,Cavalier County Jail,"901 3rd Street, Suite 4",Langdon,ND,58249,0,0,1,1,0,0,3,8
8391,Rockland County,Rockland County Correctional Center,53 New Hempstead Road,New City,NY,10956,0,1,1,1,0,0,3,280
8540,Grand Forks County,Grand Forks County Correctional Center,1701 North Washington Street,Grand Forks,ND,58203,0,1,1,1,0,0,3,233
8778,"Clackamas County, Multnomah County, Washington County",Multnomah County Inverness Jail,11540 NE Inverness Drive,Portland,OR,97200,0,1,1,1,0,0,3,744
8542,Mercer County,Mercer County Jail,419 North Avenue,Stanton,ND,58571,0,0,1,1,0,0,3,8
8392,St. Lawrence County,St. Lawrence County Jail,17 Commerce Lane,Canton,NY,13617,0,0,1,1,0,0,3,186
8545,Pembina County,Pembina County Jail,"308 Courthouse Drive, #2",Cavalier,ND,58220,0,0,1,1,0,0,3,16
8781,"Clackamas County, Multnomah County, Washington County",Multnomah County Detention Center,1120 SW 3rd Avenue,Portland,OR,97204,0,1,1,1,0,0,3,448
8546,Pierce County,Heart of America Corrections and Treatment Center,110 Industrial Road,Rugby,ND,58368,0,0,1,1,0,0,3,142
8394,Schenectady County,Schenectady County Jail,320 Veeder Avenue,Schenectady,NY,12307,0,1,1,1,1,1,3,360
8547,Ramsey County,Lake Region Correctional Center,225 Walnut St. West,Devils Lake,ND,58301,0,0,1,1,0,1,3,105
8783,Polk County,Polk County Jail,850 Main Street,Dallas,OR,97338,0,1,1,1,1,1,3,195
8548,Richland County,Richland County Jail,"413 3rd Avenue, N",Wahpeton,ND,58075,0,0,1,1,0,0,3,33
8396,Schuyler County,Schuyler County Jail,106 10th Street,Watkins Glen,NY,14891,0,0,1,1,0,0,1,30
8549,Rolette County,Rolette County Law Enforcement Center,16 First Street South West,Rolla,ND,58367,0,0,1,1,0,1,3,48
8784,Tillamook County,Tillamook County Jail,5995  Long Prairie Road,Tillamook,OR,97141,0,0,1,1,0,0,3,66
8551,Stark County,Dickinson Adult Detention Center,66 Museum Drive,Dickinson,ND,58601,0,0,1,1,0,0,3,124
8397,Seneca County,Seneca County Law Enforcement Center,6150 State Route 96,Romulus,NY,14541,0,0,1,1,0,1,3,116
8552,Stutsman County,Stutsman County Correctional Center,205 6th Street SE,Jamestown,ND,58401,0,0,1,1,0,0,3,96
8785,Umatilla County,Umatilla County Jail,4700 Pioneer Place,Pendleton,OR,97801,0,1,0,1,0,0,3,200
8553,Traill County,Traill County Jail,118 Caledonia Avenue,Hillsboro,ND,58045,0,0,1,0,0,0,1,8
8398,Steuben County,Steuben County Jail,7007 Rumsey Street Extension,Bath,NY,14810,0,0,1,1,0,1,3,260
8554,Walsh County,Walsh County Jail,638 Cooper Avenue,Grafton,ND,58237,0,0,1,1,0,1,1,16
8786,Union County,Union County Correctional Facility,1109 K Avenue,La Grande,OR,97850,0,0,1,1,0,1,3,37
8555,Ward County,Ward County Detention Center,204 Front Street Southeast,Minot,ND,58701,0,0,0,1,0,0,3,286
8401,Sullivan County,Sullivan County Jail,4 Bushnell Avenue,Monticello,NY,12701,0,0,1,1,1,0,3,186
8556,Williams County,Williams County Correctional Center,"223 East Broadway, Suite 302",Williston,ND,58801,0,0,1,1,0,1,3,246
8787,Washington County,Washington County Jail,215 SW Adams Avenue,Hillsboro,OR,97123,0,1,0,1,0,0,3,572
8557,Adams County,Adams County Jail,110 West Main Street,West Union,OH,45693,0,0,1,1,0,1,3,38
8402,Tioga County,Tioga County Jail,103 Corporate Drive,Owego,NY,13827,0,0,1,1,0,0,3,104
8558,Allen County,Allen County Jail,333 N Main Street,Lima,OH,45802,0,1,1,1,1,1,3,204
8788,Yamhill County,Yamhill County Correctional Facility,535 NE 5th Street,McMinnville,OR,97128,0,1,1,1,1,1,3,255
8559,Ashland County,Ashland County Jail,1205 E Main Street,Ashland,OH,44805,0,0,1,1,1,1,3,127
8403,Tompkins County,Tompkins County Jail,779 Warren Road,Ithaca,NY,14850,0,1,1,1,0,0,3,82
8560,Ashtabula County,Ashtabula County Jail,25 West Jefferson Street,Jefferson,OH,44047,0,1,1,1,1,0,3,112
8789,Lane County,Cottage Grove City Jail,400 Main Street,Cottage Grove,OR,97424,0,1,1,1,0,0,1,10
8561,Athens County,Southeastern Ohio Regional Jail,16677 Riverside Drive,Nelsonville,OH,45764,0,0,1,1,0,1,3,216
8404,Ulster County,Ulster County Jail,380 Boulevard,Kingston,NY,12401,0,1,1,1,0,0,3,458
8562,Auglaize County,Auglaize County Jail,1051 Dearbaugh Avenue,Wapakoneta,OH,45895,0,0,1,1,1,0,3,72
